Date,Open,High,Low,Close,Adj Close,Volume
"Jul 29, 2015",6555.3,6634,6555.3,6631,6631,820041700
"Jul 28, 2015",6505.1,6569.5,6505.1,6555.3,6555.3,709236100
"Jul 27, 2015",6579.8,6589.5,6495.7,6505.1,6505.1,678322600
"Jul 24, 2015",6655,6684.8,6574,6579.8,6579.8,644793200
"Jul 23, 2015",6667.3,6711.5,6644.9,6655,6655,632287000
"Jul 22, 2015",6769.1,6769.1,6653.4,6667.3,6667.3,693476700
"Jul 21, 2015",6788.7,6800.1,6758.8,6769.1,6769.1,556304800
"Jul 20, 2015",6775.1,6813.4,6772.1,6788.7,6788.7,419532500
"Jul 17, 2015",6796.5,6799.8,6764.8,6775.1,6775.1,584213200
"Jul 16, 2015",6753.8,6805.1,6752.1,6796.5,6796.5,587458400
"Jul 15, 2015",6753.8,6775.9,6728.5,6753.8,6753.8,549549300
"Jul 14, 2015",6738,6753.8,6710.6,6753.8,6753.8,595318500
"Jul 13, 2015",6673.4,6743.1,6673.4,6738,6738,643184300
"Jul 10, 2015",6581.6,6687.6,6581.6,6673.4,6673.4,699409100
"Jul 09, 2015",6490.7,6594.2,6490.7,6581.6,6581.6,764973200
"Jul 08, 2015",6432.2,6515.1,6430.4,6490.7,6490.7,913111000
"Jul 07, 2015",6535.7,6543.8,6432.2,6432.2,6432.2,767758000
"Jul 06, 2015",6585.8,6585.8,6506.7,6535.7,6535.7,610644900
"Jul 03, 2015",6630.5,6630.8,6572.5,6585.8,6585.8,448998200
"Jul 02, 2015",6608.6,6647.7,6600.4,6630.5,6630.5,590421700
"Jul 01, 2015",6521,6637.3,6521,6608.6,6608.6,789588400
"Jun 30, 2015",6620.5,6620.8,6521,6521,6521,882243000
"Jun 29, 2015",6753.7,6753.7,6598.6,6620.5,6620.5,762752000
"Jun 26, 2015",6807.8,6807.8,6731.1,6753.7,6753.7,597278600
"Jun 25, 2015",6844.8,6869,6798.8,6807.8,6807.8,655333800
"Jun 24, 2015",6834.9,6873.4,6834.3,6844.8,6844.8,668257700
"Jun 23, 2015",6825.7,6856.5,6825.7,6834.9,6834.9,580137000
"Jun 22, 2015",6710.5,6825.7,6710.5,6825.7,6825.7,749484400
"Jun 19, 2015",6707.9,6759.3,6691.8,6710.5,6710.5,1273130400
"Jun 18, 2015",6680.6,6707.9,6625.2,6707.9,6707.9,773442100
"Jun 17, 2015",6710.1,6731.5,6666,6680.6,6680.6,685273800
"Jun 16, 2015",6710.5,6723.5,6656.9,6710.1,6710.1,718299200
"Jun 15, 2015",6784.9,6784.9,6708.5,6710.5,6710.5,557004700
"Jun 12, 2015",6846.7,6846.7,6760.1,6784.9,6784.9,592427400
"Jun 11, 2015",6830.3,6870.2,6807.3,6846.7,6846.7,678574100
"Jun 10, 2015",6753.8,6843.6,6734.2,6830.3,6830.3,818584900
"Jun 09, 2015",6790,6803.8,6736.9,6753.8,6753.8,682109200
"Jun 08, 2015",6804.6,6827.2,6781.7,6790,6790,539187300
"Jun 05, 2015",6859.2,6859.2,6785.2,6804.6,6804.6,754508500
"Jun 04, 2015",6950.5,6950.5,6839,6859.2,6859.2,783604900
"Jun 03, 2015",6928.3,6985.7,6901.8,6950.5,6950.5,701168000
"Jun 02, 2015",6953.6,6972.3,6872.1,6928.3,6928.3,864607700
"Jun 01, 2015",6984.4,7037.6,6942.7,6953.6,6953.6,694968900
"May 29, 2015",7040.9,7069.9,6967.9,6984.4,6984.4,1177305700
"May 28, 2015",7033.3,7049.6,7005.9,7040.9,7040.9,606689900
"May 27, 2015",6949,7054.1,6948.6,7033.3,7033.3,648739500
"May 26, 2015",7031.7,7039.6,6930.3,6949,6949,672679700
"May 22, 2015",7013.5,7061.7,7013.5,7031.7,7031.7,621811200
"May 21, 2015",7007.3,7026,6994.3,7013.5,7013.5,565597600
"May 20, 2015",6995.1,7018.7,6962.1,7007.3,7007.3,825148300
"May 19, 2015",6968.9,7011.4,6968.9,6995.1,6995.1,778022500
"May 18, 2015",6960.5,7015.5,6931.6,6968.9,6968.9,614216300
"May 15, 2015",6973,7009.4,6937.1,6960.5,6960.5,703827400
"May 14, 2015",6949.6,6977.9,6884.6,6973,6973,603503300
"May 13, 2015",6933.8,6989.9,6920.7,6949.6,6949.6,795743700
"May 12, 2015",7029.9,7029.9,6887.5,6933.8,6933.8,839991900
"May 11, 2015",7046.8,7083.7,7025.2,7029.9,7029.9,792210200
"May 08, 2015",6887,7046.8,6885.8,7046.8,7046.8,1385914100
"May 07, 2015",6933.7,6933.7,6810.1,6887,6887,945024800
"May 06, 2015",6927.6,6974.8,6913.5,6933.7,6933.7,883946300
"May 05, 2015",6986,7053.2,6927.6,6927.6,6927.6,1019856100
"May 01, 2015",6960.6,6995.4,6919.4,6986,6986,838058900
"Apr 30, 2015",6946.3,6970.3,6906.2,6960.6,6960.6,906266700
"Apr 29, 2015",7030.5,7058.2,6945.6,6946.3,6946.3,767322400
"Apr 28, 2015",7104,7104,6984,7030.5,7030.5,796371600
"Apr 27, 2015",7070.7,7122.7,7025.3,7104,7104,679761700
"Apr 24, 2015",7053.7,7102.6,7051.2,7070.7,7070.7,796682000
"Apr 23, 2015",7028.2,7055.2,6995.8,7053.7,7053.7,714656500
"Apr 22, 2015",7062.9,7092.3,6997.2,7028.2,7028.2,785146300
"Apr 21, 2015",7052.1,7105.1,7030,7062.9,7062.9,655787700
"Apr 20, 2015",6994.6,7067.8,6994.6,7052.1,7052.1,583888000
"Apr 17, 2015",7060.5,7093.5,6979.3,6994.6,6994.6,776519900
"Apr 16, 2015",7096.8,7119.4,7057.7,7060.5,7060.5,750900800
"Apr 15, 2015",7075.3,7111.7,7058.3,7096.8,7096.8,722590500
"Apr 14, 2015",7064.3,7086.1,7044.6,7075.3,7075.3,669927300
"Apr 13, 2015",7089.8,7089.8,7046.7,7064.3,7064.3,592637100
"Apr 10, 2015",7015.4,7095.4,7015.4,7089.8,7089.8,801926500
"Apr 09, 2015",6937.4,7017,6937.4,7015.4,7015.4,698600800
"Apr 08, 2015",6961.8,7012.1,6931.6,6937.4,6937.4,865524000
"Apr 07, 2015",6833.5,6967.7,6833.5,6961.8,6961.8,704104300
"Apr 02, 2015",6809.5,6849.9,6801.3,6833.5,6833.5,575894800
"Apr 01, 2015",6773,6856.4,6765.4,6809.5,6809.5,800482200
"Mar 31, 2015",6891.4,6910.1,6765.1,6773,6773,900335700
"Mar 30, 2015",6855,6914.6,6855,6891.4,6891.4,639393900
"Mar 27, 2015",6895.3,6910.6,6839.9,6855,6855,736697300
"Mar 26, 2015",6991,6991,6876.8,6895.3,6895.3,936518300
"Mar 25, 2015",7019.7,7035.1,6983.9,6991,6991,645837600
"Mar 24, 2015",7037.7,7065.1,7012.5,7019.7,7019.7,702620900
"Mar 23, 2015",7022.5,7037.7,6991.4,7037.7,7037.7,673591200
"Mar 20, 2015",6962.3,7024.2,6960.8,7022.5,7022.5,1419421400
"Mar 19, 2015",6945.2,6982.8,6929.7,6962.3,6962.3,809174400
"Mar 18, 2015",6837.6,6945.2,6837.3,6945.2,6945.2,772632700
"Mar 17, 2015",6804.1,6846.9,6798.5,6837.6,6837.6,757362800
"Mar 16, 2015",6740.6,6809.1,6740.6,6804.1,6804.1,685731900
"Mar 13, 2015",6761.1,6777.8,6713.5,6740.6,6740.6,710321200
"Mar 12, 2015",6721.5,6799.8,6721.5,6761.1,6761.1,845927100
"Mar 11, 2015",6702.8,6739,6693.8,6721.5,6721.5,746833900
"Mar 10, 2015",6876.5,6876.9,6702.8,6702.8,6702.8,887272000
"Mar 09, 2015",6911.8,6911.8,6859.8,6876.5,6876.5,670579200
"Mar 06, 2015",6961.1,6961.2,6911.8,6911.8,6911.8,748637900
"Mar 05, 2015",6919.2,6968.6,6914.1,6961.1,6961.1,798406800
"Mar 04, 2015",6889.1,6919.2,6862.9,6919.2,6919.2,741168200
"Mar 03, 2015",6940.6,6963.6,6889.1,6889.1,6889.1,784037600
"Mar 02, 2015",6946.7,6974.3,6924.3,6940.6,6940.6,778879400
"Feb 27, 2015",6949.7,6967.2,6929.8,6946.7,6946.7,881579100
"Feb 26, 2015",6935.4,6950,6920.5,6949.7,6949.7,782087000
"Feb 25, 2015",6949.6,6955.4,6904.9,6935.4,6935.4,697704800
"Feb 24, 2015",6912.2,6958.9,6899.6,6949.6,6949.6,831640000
"Feb 23, 2015",6915.2,6943.6,6885.9,6912.2,6912.2,680805600
"Feb 20, 2015",6888.9,6920.5,6884.8,6915.2,6915.2,764028800
"Feb 19, 2015",6898.1,6907.3,6858.7,6888.9,6888.9,641759700
"Feb 18, 2015",6898.1,6921.3,6876.3,6898.1,6898.1,677405400
"Feb 17, 2015",6857.1,6898.1,6819.8,6898.1,6898.1,612932700
"Feb 16, 2015",6873.5,6878.7,6851.8,6857.1,6857.1,415979100
"Feb 13, 2015",6828.1,6887.6,6828.1,6873.5,6873.5,734854200
"Feb 12, 2015",6818.2,6854.6,6817.2,6828.1,6828.1,809863300
"Feb 11, 2015",6829.1,6838.3,6786.1,6818.2,6818.2,623275800
"Feb 10, 2015",6837.2,6843.9,6788.9,6829.1,6829.1,773108400
"Feb 09, 2015",6853.4,6853.4,6778,6837.2,6837.2,620697200
"Feb 06, 2015",6865.9,6886.2,6835.5,6853.4,6853.4,648533700
"Feb 05, 2015",6860,6870.1,6808.2,6865.9,6865.9,731200400
"Feb 04, 2015",6871.8,6883.5,6804.1,6860,6860,817845800
"Feb 03, 2015",6782.6,6886.3,6782.4,6871.8,6871.8,855708500
"Feb 02, 2015",6749.4,6795.5,6732,6782.6,6782.6,757554400
"Jan 30, 2015",6810.6,6844,6749.4,6749.4,6749.4,799357300
"Jan 29, 2015",6825.9,6825.9,6750.2,6810.6,6810.6,704517100
"Jan 28, 2015",6811.6,6863,6777.1,6825.9,6825.9,779603800
"Jan 27, 2015",6852.4,6865,6773.5,6811.6,6811.6,713907000
"Jan 26, 2015",6832.8,6855.9,6790.1,6852.4,6852.4,611915000
"Jan 23, 2015",6796.6,6841.7,6796.6,6832.8,6832.8,839368300
"Jan 22, 2015",6728,6808.2,6726.2,6796.6,6796.6,926018400
"Jan 21, 2015",6620.1,6728,6620.1,6728,6728,847589600
"Jan 20, 2015",6585.5,6640.4,6585.5,6620.1,6620.1,677002900
"Jan 19, 2015",6550.3,6598.9,6548,6585.5,6585.5,537915700
"Jan 16, 2015",6498.8,6553.2,6443.3,6550.3,6550.3,805741900
"Jan 15, 2015",6388.5,6498.8,6298.2,6498.8,6498.8,980049600
"Jan 14, 2015",6542.2,6542.2,6353.7,6388.5,6388.5,971256900
"Jan 13, 2015",6501.4,6558.8,6465.2,6542.2,6542.2,673572900
"Jan 12, 2015",6501.1,6542.4,6447.9,6501.4,6501.4,602313100
"Jan 09, 2015",6570,6570.2,6471.4,6501.1,6501.1,738488500
"Jan 08, 2015",6419.8,6580.8,6419.8,6570,6570,882740200
"Jan 07, 2015",6366.5,6459.7,6366.5,6419.8,6419.8,688211500
"Jan 06, 2015",6417.2,6452.7,6328.6,6366.5,6366.5,769463100
"Jan 05, 2015",6547.8,6576.7,6404.5,6417.2,6417.2,728001100
"Jan 02, 2015",6566.1,6607.9,6510.6,6547.8,6547.8,367562200
